ident,Height,Width,Average,Perceptual,Difference,HaarWavelet
5816a0df3d7ee85e541bc091cd279e9b,2368,5056,fff0ffe0ff80ff07fe1ffc3ff87ff8fff1ffe3ffc3ff87ff0fff1fff3fff7fff,baeb6282caac1eb8d18213beb610a4f3b7c3ac11a9f7a91c29b16c3724b6b5a6,00210041010f022e047000f411c013a0234046808d001d0078006400c8008000,ffe0ffc0ff00fe01fc07f81ff83ff07fe000c1008300030007000f001f003f00
d19db5477bfa4fbc71388d05346c1690,9216,8704,ffffffcfffcfcf3fce3fccfffcfff9fffbfff3ffe7ffe7ffcfff8fff9fffffff,bf05612fcfe0dc7ef1f81309f2390ec31e0f36d8b299e0ba90f2999609b43c15,0008105a009415601460158009400300160005000e005a009400b40020001000,f0e0f0c0f0c0c010ce30ccf0fcf0f9f0f900f300e700e700cf00cf009f00ff00
7621cfcba348f4069137a9fb5399d2de,8878,6972,ffffffffffefff8fff9fffcfffc7ffe7ffe3fff3fff3fff1fff9fff9fff9ffff,cab5ad5296a592589b4a53adad96649224db6b4d6d2d4b35912a935392d3b35a,001000200058001a00b4001c004a002c0007001600160003000b000900030000,00ff00ff00cf008f008f00cf00c700e700e300f300f300f100f900f900f900ff
d8dc5358795768819f229a681d2dc483,8132,5727,ffffffffffffbfff9fffcfffcfffcfffcfffcfffcfffe7ffe7fff1fff9fffcff,9f07c7f1f0fc1c1fe3833c608f0831e28e3c71c7cc393f0ec1e1f71818e703b8,00004000000040002800b400940094009800180018000a004d00068013800940,ff00ff00ff003f009f00cf00cf00cf00cf00cf00c700c700e100f100f800fc00
fe8b4d94ce299ed485c900f05ae508d3,1856,7296,fffffffefff8fff1ffe1ffc7ff87ff8ffe1ffa1fc07fc07f80ff05ffbfffffff,abaac80b92fc3616e497095d7b43c2ff3c90c2a750a47c22874eb9d986763f86,00000000000100010007000d000e003c083424f010d00bc02b806b0060000000,0f0c0f000f300f200f800f810f030e03d807800f800f001f003f00ff03ff1fff
a91adf44b39a7f3fc45916c9eaae686b,5917,5229,fffffffffffff1ffe1ffe7ffe7ffcfffcfffcfffcfffc7ffe7ffe7ffe7ffefff,9e0fe1e3e07cc781c7c01c1efe0f38f031e338c7c38fc39cc7190e1c3c78387c,00000200100002804e8018005a009c00b400b40098001a004a000c000c000800,ff00ff00ff00f100e100e700c700c7008f008f00cf00c700e700e300e300e700
47791bc4ed9a7eb5329f4af7c4bbb84d,7424,3008,ffc7ff87ff8fff0ffe1ffe3ff8fff1ffe1ffe1ffe3ffc3ffc3ffc3ff87ffffff,bc37e184cf911c33d1ec1303c2631e6ef0c41f8cf11f1730b07396c7968ff09e,009f001f013a003e027c04e011b0034007c04ec04f809f800f801d801d000000,ff01fe01fc03f803f003e00fc01f803f807f807f00ff00ff00ff00ff01ff1bff
a6e3d28846a05057588ca4a6b7bbc3ee,4992,1216,f0fff8fff83ffc3ffc3ffc3ffc1ffc0ffe0fff07ff03ff83ffc1cf7fe07ff0ff,e39cb3999b8449f3b5239b91d8d99764c8353658cc6834678ed170db87037966,25e001e001e8097009780168097400be009f024d01271017409b384f02e043c2,e07ff03ff01ff01ff01ff00ff807f803f803fc01fe01fe01ff008003803fe07f
dc5094c179f833d0d311307c65393d09,6720,6912,fffffe3ffc7ffcfff9fff9fff9effbe79bf309f709ff8cffccfffcfffc7fffff,b3cee066e6380fc8cc63f8219dc698dad998999d919d1b13d83b272337b07272,0060005001d00900034012841298064e36a6328433403140b940090014800080,0f000e000c400cc0093c093c090c0b0080230837010f000f8ccffccffc4ffe4f
54ceb058fa9693e181b997ccb6d51e2e,8640,6400,fff3fff1fff9fff9fff1fff3fff3ffe7ffcfff9fff3fff9fff9fff9fffbfffff,ca915aa496a5a499a9666b52b256a594ad2db569b5aab5a22569996bb49bb4b4,0016001300010009000300160026004d009a00340128003000b4013001600000,00f300f100f100f900f100f300e300c7008f009f001f009f009f001f009f00ff
0bbbb6734f721f4df4d2ba60ade0ed15,6336,2112,0fff85fffc7ffe1fff07ffc1ffe1ffe1ff83ff87ff07ff0fff1fff1ffe3ffe7f,eed81b39b676a59c9b735ac44ded6d43a4642665d2bbf233c915e911e08a6488,7c003b90018400f9001e010700430007000e013d003e0278003c0074047004c0,01ff007fc01ff807fe01ff00ff40ff000f010e030e030e070c070c0f0c0f0c1f
faa8152ba98c87d018ea66bb75d381b3,8320,6144,fffffff9fff9fff9fff9fff1fff3ffe3ffe7ffcfffcfff9fff1fff3fffffffff,ca955ab596ad252a996a225a8db6b56d254b9932b6ec8db3b36cad5a29169245,000200030003000b0013001200060027004d005a009c00b40138006000000040,00fb00f900f900f900f100f100f300e300c700c700cf008f001f003f00ff00ff
fb76b034689e5171652fab3ebc0a62a0,1856,7168,ffffffffffbfffbf7fbf3fbf1ff907e183c3830fc00ff83ff87ffc7fffffffff,aeddccd9f10a3de41f349336a0878d215b4c66d9a4eda94d66131e8a84f1e176,004000308028a12cd12dd02a68c33dc30c0f0f18133a03e002c800d001000280,ff3fff1f7f0f3f071f010f0004000000800080038007f01ff83ff87ffcffffff
b70651a991d293e0fa741ebb1754e15e,7104,2240,ffcfff83ff03fe3ffe1fff8fff87f00fc01f87ffe0fff8fffe3ff83ff8fffdff,ed8c6ce9c36e1b191999e133999e9666b279b1ec86649399349cccd0c781764e,000c000f013f006f007c013e009e071e0d703c000be001a004f000f003e00b40,ff03fe00fc00fc03fc07fe03fc038003000f00ffc0ffe03ff01ff00ff01ff07f
7d67b112699b40dba45702d5c93cdc18,8576,7168,ffffffbfffbfff3fff3fff3fff3fff3fff79fe79fe7bfe7ffe7ffe7ffe7ffe7f,e666ccd99913db33db26a566999152a68d4c2776d8997666ad52722558a8a762,00200128012801680168016000610250025102d300d202d102d202d002d002c0,00b000b000b0003000000000000000000e700e700e790e7f0e7f0e7f0e7f0e7f
0a81500dc48b2bb7ee19849502360270,6976,2560,fffff8fffc3fff3fcfffc0fff01fff8fff1ffe1ffe3ffe3ffc3ffe1fff9fffff,a64f198e93396261cd9a39929b2fcccbcde4c4e072601e6c0e37cf3366c2b371,022011b000dc466c1b381fee01f6011e0236006c04ec04dc04ce007602380080,f83fe01ff00fe007001f8007e003f003f807f00ff007f00ff003fc03ff9fffff
9d283bf4e70970f0a5931a65dd0d5211,704,6976,ffffffdfff81fe00fc00f800f00000000000002501ff83ffc3ffe7ffffffffff,feb862b8c4159d45013abc32b1f6630f5f2691327e694cec4e8e58cf48fd68b0,0008011b0633001b905b201b24978d97154b07ed2fa027120e288c08220c2400,ffffff8bff00fc00fc00f000300000000000002000ff81fe83ffc7ffffffffff
d1f6f641995b6e6753793d9029339fb9,5534,4979,efffe7ffe7fff3fff3ffe7ffe7ffcfffc7ffe7ffcfffcfff8fff9fffffffffff,9e1ff83ce1f00f87e20f07e2f803e0f8e3c1e0c701f8f81001f8f1e0e07fc7de,18005a000c002d002d000c005a0018001a005a00180094003400680000002000,e700c700e700f300f300e700e700cf00cf00c700cf00cf008f009f00bf00ff00
d619aea287290e9eefa449d1e54ed333,9344,5888,fffffff3fff3ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7fff3fff9fff9,cb4ba95a96962d6d94b492d2a52d4ca5a529d6b5b75256a5ad5652a9a4d45aaa,0004002500260025002d002d0025002d004c000d004d000d0025000600130009,00f700f300f300e300e700e700e700e700e700e700e700e700e300f300f100f9
78d8d01ea0cec064b6ad7c9b283eff55,5248,4352,fffff81ff91ff81ffcfffefff8fff9fff9fff9fff8fffc7ffe7fffffffffffff,b18f64d9ce7118e698c6c731c33998663366319c64ce6c73cce38c6799b91999,000005701630033409a0058009a0134012801340094001a000c0024000000000,fff0f810f810f810fc80fc60f8c0f8c0f1f0f9f0f8f0fc70fe00ff40ff00ff00
4721d191d9f8a869dc31fd220e5bd1e1,2176,5760,fffffffcfffcfffdfffdc7fd07fb0fff3ff97ff9e3f9e181e007f80ffc3ffe7f,b6afdd8af55258b583312d54de95e22918dea77589c63e2ac3a12c52189dc2e3,000100041005000188011a091a0bfc02ec09d92304834f0b433c00fa08f000c0,000c000c000c0008c70807090709070907f807f04181c001200120033c0f3c3f
9f68d1f1028d1c00612bdb13e20315e0,1280,2688,fffffffdffe1ffc1f387e00fe01fe07fcfffc3ff83ff83ff87ff8fffdfffffff,bfa8602fc3e09f70b38634de2c78cdc0cb0f73e77a944ab54b5578500743e41e,00150009044b028b240d073f4a721be89b102c402d004c002d003a0034000800,fff8ffc0ff80f300e000e001c0038007801f007f01ff01ff03ff03ff07ff8fff
32411bf01125a6d4d930d4efd76b46a3,4930,9959,ffffff1ffc0ffc7ff9fff9fff3fff3ffc7ff8fff9fff1fff3fffffffffffffff,b7ec7004e00e07f8de21d87399e79b86991eb3f873012607667e64e06cc76cce,01000078005a09d0030016c007000d009800340068006800d000a00000000000,fff0ff00fc00f830f9f0f9f0f3f0e3f0c7008f009f001f003f007f00ff00ff00
bae54bf652188fba59938ca5822b096d,6272,3264,3fff3fff3ffffe1fff87ffe1fff8fffcfff8ffe1ffe7ffe7f807f9dfe1ffc7ff,ca2b82b7a557814b96aa70aecb5178d4672ab56a6694dab591c76958d9ca24ad,d000d010d08464b1000e00030011000900010007000c018d014d031007041c10,00ff00ff03ff020f000300e100f000f80ff00fe00fc308c3f803f10fe1ff83ff
144fdfa6434011495a994327bff50aa0,8640,6400,f3fff3fff1fff9fff9fff3ffe3ffe3ffe7fff3fff3ffe7ff8fff9fffffffffff,bc7070e3c3c71e38c4788f19f879e1c3078fe19e8780ce1fe0f11fc3f01e078c,0600250006001380138026002d002d002d002d002d004a001a00200008000000,f300f300f100f900f100f300e300e300f700e300e300e70087009f00ff00ff00
9aa99fdb2c7e1853041be93f9c36bbab,4800,1344,fefff8fff0fff0fff0ffe1ffe1ffe3ffe3ffe1ffe1fff0fff07ff81ffe07ffff,b8fb9999e3819971ce3e770e9c5c66189371667393076c979cce0c66c0c898e6,09ac018c03ac01ac27bc0b704f704eb04eb04fb8474c278c23cf10f30c3d026a,f8cff047f007e007c05f80ff811fc21fc0ffc1ff8067e007f007f001e001ffbf
28e69ed7b2c2b132b29d50a9ccaf6238,3520,7104,ffe3ff80ff00fc3ff87ff3fff3ffc7ffcfffffffffffbfff1fff3fff9fffffff,eaff6a014aac4a8cdc8199f799719331b316b714b676b4c2b4c3a4dae5986598,0083010b047900e0018106000680180014002000400060006800600020002000,ffc0ff00fc00f80cf03fe07fc1ff83ff87000f001f001f001f001f001f009f00
74d36d7627cf7642675e3ecc574eefa6,8064,6400,ffefffe7ffe7ffe7fff3fff3fff3fff3fff3ffe7ffe7ffcfffcfffdfff19ffb9,eb52db49a5a92d2992d9b4b45a2d92d294966569925b64b49b656eda895266e9,000c000c002d0025000600120002001600160025004d001a0014009400310023,00e700e700e700e300f300f300f300f300f300e700c700cf008f009f00190019
cdf1f6e142dcabb9c481c919ada4a4c7,6272,7424,fffefffcfff9fffbfff3ffe7ff0ff81fe0ff87ff3fff3fff7fff3fff3fffbfff,803f7f80c7ab942b35fe6500cd5a995e32506695ccb599a5b369675b6e529892,00000005000b00120026010c083840e407804c20c100c800c000c00050006000,00fc00fc00f800f103e303c30e07081fe07f01ff3cff3cff00ff00ff00ff00ff
52c1702d27eed470507c4327b9ccd1b1,6656,3840,ff7fff3fff1fff1fff3fff3fff3fff1ffe1ffe1ffe3fff3fff3fff3fffbfffff,e6cc6c9b9999336699b2924c926466334d9b99999366d936c9939b3b664d6494,00600060012801280068026802600134003402f0026802680068006801600000,003f003f001f001f011f003f003f011f0e0f0e1f0e3f0f3f003f003f003f00ff
39f36065811dabb953b5fa41f826f669,5504,2240,3fffc7ffe0fff83fff0fff87ffe3ffe1fff1fff8fff0fff1ffe3ffc3ff0fff1f,ea97b54da54ad2a58a55cb5ac4a5e5bae2d472e9b36d31b619327cb29c982c40,70001c00078000e00038001e0007000700030003000300030007000e003c0030,0fff01ffc07fe01ffc07ff03ffc1ffc000e000f000f000e00fc10f010e030c0f
6994fb3398aba05141d0824ead52e474,5248,6656,ffffff8fff9fff9fffcfffcfffefffe7ffe7ffe7fff3fff3ffe3ffe7ffe7ffff,e94ba5a5b4925a529569db2592b6496a96b49695d25a96edda495a48b5ad4ad2,0010003401280030009a004a000a000c002d0025000600120026000d000e0004,00df008f009f008f008f00cf00ef00e700e700e700e300f300e300e700e700ff
40a7138f52ba6bcb66a4cdc432280261,7360,2816,ffc1fe01f81fc07f8fff87ffc3fff1fffc7ffe3fff1fff8fffc7ffe3fff1fff1,eb4337a34a16652bd2d0c9698cb0c35999ad9897b66b3334b3d2f0e4a076d639,000b103940ff11f017403c000e40032011c0006000300118000d000600030003,fe00f800e001801f003f01ff80ffc07f001f080f0e070f030f830fc10fc00fe0
3822f7eb7af4fcf5d490147fb171e436,2368,8448,ffe7ffe0ffc0ff81ff1ffc1ff03ff07fe1ffe7ffcfff8fff9fff7fff7fff7fff,bf22687acb009f0eb07d33c1a60f841e9df0b18723be46a0f83f13f4f68494f5,000c004d000f011d0030007202e827c00f0048409b0034003400e00080008000,0fc00fc00f800f80fc0df01ff01fe03fe000c300c7008f000f001f007f007f00
e98b389d622e68214eb092efe5ba8345,8064,8192,ffffffe3ffe7ffcfff8fff1fff3ffe7ffe7ffe7ffe7ffe7ffefffcfffcfffdff,e3334cccd9999373924eb6d98c9a25b28ca6b1249665b6cd84f9359b6d366924,00040006000a005a009c0130024002d002d000c000a004a005a005a009c00300,0fff0fe30fef0fcf0c800c100f300e700e700e700e700ef00ef00cf00cf00cf0
8bf80024b1a7f12ce52136af81a930df,5120,960,fff7e0ffc0fff07ff03ff80ffc3ffc3ffc1ffe07fc07fc0ffc1ff87ff81ffe1f,e33199ca99ce6d3dc659d218cda661e6c6d87371cb2e4c92861926999ce69cc6,208607cc07ac23ce22f710fb00f3086300fb00df00df043e09fc00ce01ff007e,ff07c02f806ff047c007f007f80ff01bf80bfc03f803f80ff01ff00ff003fc1f
ff15dfc487071517ef450a09264af206,5312,8964,fffefffcfffcfffcfffcfffdfffdfff9fff9fff3ffe3ffe7fe0ffe1fffbfffff,c6ead5aaa54a6b55929524ad9b4a269689a5aa4ba4969b2d66db99a676494db2,0000000400040004000100010001000b000300160027000d009a007400480090,000c000c000c000c000c000c000d00090ff90ff30fe30fe70e000e100f300ff0
7d7bc454fd3133539074f065037ef04d,3648,4352,ffffffb7ff93ff93ff99ff99ff99ff99ff19ff31ff31ff39fff9fffdffffffff,ca9568d3996a526ca54995ab9225b76c95b524b455a649966cd26ed552cb66d9,000800270036003301230033003301330033006300630073000b004100010000,00f70083000300910091009900190019001100310031003100f900f800fd00ff
2905dd802e34908ca5fc64e3d08af1b6,5120,8960,fffffffffffcfff1ffe3ffe7ff8ffe1ffc3ff9fff1fff3ffe7ffe7ffe7ffffff,fa1a43c39e3eb4f0a5872d78c9435b1e62f05697d9ac9329256b254a8d929b17,00010002000900130026004d001a003409e8031016c025000a004a005a001000,000c000c000800000fe10fe70f8c0e0cfc30f9f0f1f0e3f027f027f027f02ff0
30cedc1713c3941e5b45ac98586b8208,3264,1664,fe3fff0fe30fc70f8f1ffe3ffc3ffc1ffc1ffe0fff07ff83ffc3ff83ff87ffdf,e6b536e8d9846817b33bd359924a07b693922f4a9b25f811d8c89de998d9936c,00f8003a061a1c583830207810e800b400b404de026e0137008f001f001e0018,f80fe00780070007040f1c0ffc1ffc0ffc07fc03fe03ff01ff81ff00ff01ff07
4f7748b6eb69e97cb9c7d4c00cf3a1d3,7360,4096,ffffffffffffffffff9fff8fff87ff3ffe7ffe7fff3fff1fff8fffc7ffe1fff9,ecc795b2d999266d92666d99b4995b26b49052498d26da93256c6696ad5b49b6,00000000001000000010001c013c026000c800d002680134001a004c00270013,000f000f000f000f038f03870387021f0e3f0e3f0f3f0f1f0f830fc30fe10ff1
b07c8235c0ffccec16ec7caa70c1d4a9,3648,1728,ffbffc0fff0fff0fff0fff0fff0fff83ffc1ffe1ffc3fe07f81fc07f81ff07ff,ecd4e484b7badb19999b3529ce641a64e47a1c4bd22d8da2d8530dd9cd219ae5,013c007e001e007e025a005b001b011e000701430007101e017801e41f904e40,fc07f803fc03fc03fc03fe03fe01ff00ff80ff80ff01f803e007801f007f03ff
613d47883d333e9a07f1347ffc64e7ab,6272,6656,fffffffcfffdfffcfffcfffcfffcfff9fff9fff9fff9fff9fff9fff9fff9fff9,d2ab956aa955aa95a52a5a95b52a5ab5ad50a955a955aa55aa55a955aad5a54a,00010005000100050001000900010009000900090009000b000b0003000b0003,00fc00fc00fc00fc00fc00fc00fc00f800f900f900f900f900f900f900f900f9
5f223137ea4f913a22c5a3074195d37c,3392,5568,fff9ffe0ffc0ffc7ff8ffe1ffe3ffc7ff8ffc9ff03ff0fff3fff3fff3fffffff,e3bf6820c86d1b8ff288b67306c6b496b1b08f35e965294c2d59ad51a952b35e,00030023004d009c0132023404e0099003a013001a8058006000500060006000,0f000f000f000f000f070e0f0c1f083fc87000f001f003f00ff03ff03ff03ff0
46de8984e7374ec2a14fe538720cf688,7424,2560,ffffffc1ff8fff1ffe1fff8ff00ff07ff03f803f83ffe0fff8fff0fff81fff1f,bcccce31c18f1b099e71f19f8e1826c6f25e9e722791658d8db527b130e4660e,0007000f001b02760276191a207c27d842783d780ed0436011a0031802fc003c,fff3ff81fe03fc03fc03e007c00fc01f001f001f003fc03fe03fe01ff007ff0f
817ffb24ed7fc638921a9ecc349981dc,6208,7424,fcfffcfffcfffcfffcfffcfffefffcfffcfff9ffe1ffe3ffcfff9fffbfffffff,b399f3198fcc1cc6e03f0f73fc6783ccce01387787c2cc1e1cf0c787043e3c60,0180018009400180018005a005a005a009c0030006804d00b2002c0040000000,fc00fc00fc00fc00fc00fc00fe00fc00fc00f900e100c3008f009f009f00ff00
d9ef8f2b1620b5accb8fd81fbc873b39,6144,6656,ffffffffffe9ff89ff99ff99ffb3ff33ff33ff27ff37ff37ff93ff93ffdfffff,eed8d0a599b7234eb34cacd3364d6db2649b2d26c9366a5492655a8992ed5692,00100023001b001b003b0123012201670066006500650165012600b600160010,00ff00f900c900890099009100b3003300330027002700370093009300d300df
e46cd9a60e519442571060be59a55149,6912,2944,fffffe1ffc1ff8fff1fff1ffe3ffc7ffc7ffcfff8fff87ffc0fffc0fff83fff3,bf03b0d9e1f88781ce1f3c7098e261c7998e4f0cb31d4970b7305943e6a33b1f,0000043401ac03c803d006c00d801d009a001a001a803e0803c000f8140f0107,f01bf013e007e00fe05fc07fc0ff80ff81ff01ff01ff01ff001fe003fc00ff81
9b830287af42617f01b6c0c1c6730766,6016,2240,f87ffc1ffe0fff0fff87ffc7ffc7ffe3ffe3ffc3ffe1ffe1ff03fe1f807fc1ff,eb5de5ae34b052d5935aa16a9ba5a525c996929bed6d99b0c6d62db0c6221c92,01c000f00038001c001e000e000f00060006004f00030103041e007829c21f90,001f000f0c070e030f030f830f810fc1ffc1ffc1ffc0ff80fe01f807001f007f
e8b55cf005b13b68d988de5b8ea3da95,7971,9213,fffffffffdfff8fff3fff3fff3ffe3ffe7ffcfffcf3f9f3f9fff3fff3fff7fff,9cf9f801c1df078cdc1f00f8eec1991f3efc30c09b87660c8f3c9c306663cdb3,02000000030013000600050025002d004a001c00b4602a6068405000d0008000,0f000f0008000800f000f000f000e00027ff0fffcf3f9f1f107f30ff30ff70ff
bcf3848a8a21197cad6bb589b23b777c,8000,6656,ffffff3fff1fff8fffc7ffe7ffe7ffe7ffe7fff3fff3fff3fff3fff9fff9ffff,eb492d69b4b592d6934b932d9b565b2689244db64c96b49296db925994696b4d,000001680120009a004e002d000c000c002d0006001600160012000300030000,00bf003f001f008700c700e700c700c700e700f300f300f300f100f900f900ff
95d7b143d6b7882041810a4b445a7553,7872,7936,f9fffcfffe7ffe7fff3fff3fff3fff9fffcfffe7fff3fff3fff1fffdfffdfffc,e266276493325b13ad99d49d9a4cd96c4cb6a4d2566b8b65c5324e93a57bd225,034001a004a002d00250005000280034001a002d000700160003000100010000,09000c000e400e400f400f000f100f8000cf00e700e300f300f100f900fc00fc
1de9133f550d23418c7f1c58d75280c7,7808,6656,dfffcfff9fff9fff9fff9fff9fff9fff9fff9fff8fffcfffe7fff3fff9fffdff,9ff887f0f8011f00e1c0fc3fc70770ffc61f31c3c478718f8e7031dcc063f11c,b000b4003000680068006800680068006800280034009a004d00260013400b00,cf008f009f009f009f009f009f009f009f009f008f00c700e700e300f100f900
838f568ca7e26cc18b1b247f9e6bc20d,9119,6474,fffffffffdfff1fff3ff93fff3fff3ffe7fff3ffe3ffe7ffc7ff8fff3fffffff,bc78f0e1c3871e1ee0f01f07f87807e1fc0e70f13f87e03e07c0e00f87f8fe01,000000000300070025002500250025002d002d002d004d001a003c0060001000,ff00ff00fd00f100f3009300f300e300e300f300e300e700c7000f003f00ff00
b6f90e7ab21daafd78c0c8f8d6370afa,1728,3520,1fff0fff07ff03ff01ffc0fff07ff83ffe1fff07ff03ff81ffc0fff0fff9ffff,aaeb15778fb84bc8a50473a269cd9c7ccc3272d1f841fc26fa1ea90cc4ae8275,300038001e000e80070007c002e010f800b8006e0027000b0007000300110009,0f00070001000000007000308010e00008030c010e000f00008000e000f000f9
44439e60b5aed8d4d933254a6248de50,9744,8217,fffffffffff8fff0ffc3ff8fff9ffe3ff87ff0ffc7ff8fff1fff3fffffffffff,affae802c9be1f70f00185dfad1079374364de0c50fb73824626cc6cb9c92b1f,0001000400110003004e00990124085011c007008c8031006800500020000000,000f000f000800000fc30f8f0f1f0e3ff870f0f0c7f08ff01ff03ff0fff0fff0
e19325ebb64adc3293f7173d7a337409,1664,3648,fffffff9ffc0ff80ff01ff07fe1ff83ff07fe07fe0ff83ff87ff07ff1fff7fff,bebe6082cf8f9838b3458765ec44216f7fc0408b7f180d73f946037cde02d0fe,0009000100130035021f041e00f901e423d009c00f800e002d007a007000c800,fff1ffc0ff00ff00fe00fc01f807f01fe030e070807000f00300030007001f00
0bd8e31343eeb3a3d57effeb507c9a91,4928,4864,ffffffffff7fff7fffcfff87fe2ff07ff0f3ffe1ffc1ffe1ff8fffffffffffff,eb25a566959a5ab132d2252d4d2dcc92b3b6326be64accd579a3313296544ecd,0000000000d802e0001a041a006801c107a20007014b000b0018002200080000,0fcf0fcf0f4f0f4f0fc70f070e07007b00310f010f010f210f800f900ff00ff0
45e450648c66601b514e55a12ef4fb65,6336,4608,ffbfff3fff3fff3fff9fff9fff1fff3ffe7ffe7ffe1fff87ffe3fff1ffffffff,e6c9a4d9999963669266c99b2d939232496ca4cdd273892656969b66b5a566d9,0030016801680168013800b40068025002d000c80072001c0087002300080002,009f003f003f003f001f009f001f003f0c3f0c7f0e0f0e8700c100f100ff00ff
eeb26ba1afa30bbf4f88d8c38b42c313,7488,3136,ffe3ff01f80fe07f87ff87ffc3fff1fff8fffc3ffe3fff1fff9fff8fffcfffcf,e4b6126fcdb666d9d9258c938e498b3499dbb8663232330cb3c66263e679cc1c,000b103b00fb09e03d201b000f8007c001e000f00060003000380018001c001c,ff00f800e001800f003f00ff00ff407fe03ff01ff01ff20ff20ff307f303f383
fda9a587d6bbfa5ceabe1840b2ae6337,6964,11205,fff9fff9fff9fff3ffe3ffe7ffefffcfff8fff3ffe7bfcfffdfff9ffe3ffe7ff,ea25cab59a9b3696aca49929a36b6ccac9921a36e6cc3cb9c1263e6ce1db1e12,00010003000b00020026000c000a001a0134006800d201a20b40028006000800,00f900f900f900f300e300e700ef00cfff8cff1cfe38fcf8fc00f900e300e700
f9548e3d01a0ef3cf2fdcbc240884c03,3842,7221,ffffffbffe3ffc7ff9fff9fff3ffe3ffc7ff0fff3fffffffffffffffffffffff,be4f30c8e3f8871f1e31f870c1e70b8e3f1cf03803f13f03660f60fc2fc07c0d,0080006004e001800340128026804d001a003400480010004000000000000000,fff0ff30fe10fc70f8f0f1f0e3f0e3f0c4000c000c00cc00ff00ff00ff00ff00
82d263e53a729615b6dae1d57c67573e,5312,3328,ffffffffff9fff8fff8fff87ff8fffc7ffe7ffc7ffcfff9fff1fff83ffc3fff7,ed9395b292d6936d9b6d24d924b64b6c96cb4936a4ad4a5b25a25249a5b296da,001000000038009c013c013c013a000e000d004c009a00340130001e00060026,00ff00ff008f008f008f0007008f008700e700c7008f000f001f000300c300e3
b3c60fbbe0aaf63d8ca7ffd939643934,6144,1984,ffc1ff07fc1ff07ff0fff8fff1ffe1ffe3ffc3ffc3ff87ff87ff87ff0fff1fff,bf837093c7fc4e00cc77cb8cd9801bb3d83f1be0b0c493cef61c8621b628b679,0203003f00f003c401a003c0030007800e008e009c001a003c003c003c007800,ff80fc00f00fe03fe070f070e030c03081008000810003000300030003000700
e4e48b9bb72df7391a12304ccddffc4e,2496,3072,fffdfff9fff8ffc1ff83ff8fff1ffe3ffc7ff07fe1ffc7ffcfffcfff0fffffff,bea360becf893a20b26f8ec1acd82983eb360c7c71c1971e9e3031e36f0ecc78,0001000900010017001e013c027004e810d023e007008c00b200340034004000,0ff80ff00ff00f800f010f030e0f0c1ff030e030c070c3f087f08ff00ff00ff0
e79a05a95711261d27e009c51c53ba26,7744,7168,ffff7fff3fff3fff9fff9fffcfffcfffc7ffe7ffe7fff3fff3fff1fff87ffe3f,9f3f87dfe0f0f83ee70739c1c77831decc7b330f8c63231888c6223098ce2631,00008000d000500068003800940094005a004a000a002d002480030001e00460,f00070003000300090009000c000c000c7f0e7f0e7f0f3f0f3f0f1f0f870fe30
a6b9b962c775ca68437a86bec79e6879,6272,2752,fcffe0ffe1ffc3ffc7ff87ff8fff8fff8fff8ffff1fff0fffc3fff1fff81ff83,bf991f1ce01df1f8c3f0e3899984cecc930f486786cf49a6bce74834b4e24ce0,01e009e00fc01f001f001f003e003e0036003d802660038001600429008f002f,e03fc03f803f80ff01ff01ff03ff03ff00ff00ff003f803fe01ffc00fc00ff00
8fc8a9625136be2a7a2d0b394d82a382,832,2368,ffffffc1fc40fc01f001e101e30fefffa7ff87ff07ff0fff0fff0fffbfffffff,afbe68a0c3a187779c549cc73cccb2ccb348a70ba56334f4722a53aa41bb6d23,0042008b0899008b0b6d4f774e1e19114a4c5a005a005a001800540058003000,ffd9fe00f800e000e000e000e000c00183e707ff07ff07ff07ff07ff07ff8fff
b4e8ce5eaf3f05ef63de22271519421e,6656,8192,fffcfffcfffcfff9fff3ffe7ffe7ffe7ff8fff1fffffffffffffffffffffffff,c92b5aaa969ab4b62d2ca949bb5a6ed64ab4d2a556a965abd92a934a24d2a936,00040005000900130006002d000e004a001a0034004800100000000000000000,00fc00fc00f800f100f300e700e700c7008f001f007f00ff00ff00ff00ff00ff
efa1f2dc428cd2c756703a46a6528159,8320,8960,ffff3fff3fff1fffbffffffff3fff1fff9fffcfffe7ffe3fff9fffcfffe7fff7,a1ef92ffcf3d6614f903ec81f600f98c34da0b6785bb02cd1126d89b622df216,0000c0005000680024000000040016800340092000d002680134009a000c0004,ff003f003f001f00bf00ff00fb00fb0009f00cf00e700e300f9f0fcf0fc70fd7
5a559062e13cda0bf20a0cb475a11daf,5248,5376,fffffff3fe73fe67fe67ffe7ffe7ffeffceff8e7fce7ffe7ffe3fff3ffffffff,eb4b266696d67b9a95bdcc95a96933bda46626677314a56a4a51294a58949e92,00c8001600c700c500cd000d004c004a090a098d01ad00250186001200080002,0f3c0f300e200e240e600fe00f240f2c0c04080408040f040f230f310f3f0f3f
fcad09ea1c5ae52d28fcd345c0a30b34,7808,7936,fffdfff1fff3fff3ffe7ffc7ffcfff9fff9fff9fff3ffc3ffcfff9fff3ffffff,eadb4a529b66769984b3b1a4e72dadc9b31ab462859aa532ad4e895923538e56,0001001300160005002d004a0090003001280128006804c00100024006000000,00f800f100f300f300e700c7008f009f0f9f0f1f0e3f0c3f08ff01ff01ff0fff
